ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Total_Spent,Tenure_Days,Tenure_Months,Total_Purchases,Avg_Purchase_Value,High_Gold_Spender,Is_US
7233,1972,Graduation,Married,"$69,209.00 ",0,0,2012-09-17,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0,CA,53,1782,4791,157.4,16,111.375,1,False
6678,1989,Graduation,Together,"$31,928.00 ",1,0,2014-03-28,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,IND,36,72,4234,139.1,9,8.0,0,False
830,1987,PhD,Single,"$74,004.00 ",0,0,2014-02-24,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,1,0,IND,38,1658,4266,140.1,15,110.53333333333333,0,False
6365,1987,2n Cycle,Married,"$30,390.00 ",0,0,2013-09-02,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,IND,38,80,4441,145.9,6,13.333333333333334,0,False
6770,1985,Graduation,Married,"$21,355.00 ",1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,1,0,US,40,68,4454,146.3,7,9.714285714285714,0,True
2261,1969,Graduation,Married,"$26,304.00 ",1,0,2013-06-23,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,GER,56,16,4512,148.2,4,4.0,0,False
1031,1989,2n Cycle,Married,"$85,710.00 ",0,0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,IND,36,1062,4561,149.8,26,40.84615384615385,0,False
10089,1974,Graduation,Divorced,"$102,692.00 ",0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,1,0,SA,51,1112,4591,150.8,29,38.3448275862069,1,False
9256,1971,Graduation,Single,"$58,350.00 ",0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,SP,54,1001,4682,153.8,27,37.074074074074076,1,False
10641,1978,Graduation,Single,"$7,500.00 ",1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,SP,47,57,4690,154.1,10,5.7,0,False
624,1984,Master,Single,"$18,890.00 ",0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,1,0,SA,41,35,4737,155.6,4,8.75,0,False
4211,1986,Basic,Married,"$20,425.00 ",1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,CA,39,57,4749,156.0,7,8.142857142857142,0,False
1407,1986,Basic,Married,"$20,425.00 ",1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,GER,39,57,4749,156.0,7,8.142857142857142,0,False
10356,1957,PhD,Divorced,"$41,437.00 ",1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,SP,68,32,4786,157.2,5,6.4,0,False
9323,1949,Master,Together,"$49,912.00 ",0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,1,0,ME,76,874,4801,157.7,26,33.61538461538461,0,False
1146,1949,Master,Together,"$49,912.00 ",0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,1,0,AUS,76,874,4801,157.7,26,33.61538461538461,0,False
6343,1959,Graduation,Married,"$79,823.00 ",0,1,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,AUS,66,1518,4231,139.0,23,66.0,0,False
8545,1954,Graduation,Divorced,"$85,683.00 ",0,0,2014-03-21,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,1,0,SP,71,1789,4241,139.3,17,105.23529411764706,0,False
8275,1965,PhD,Divorced,"$47,025.00 ",1,1,2014-02-09,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,60,20,4281,140.6,4,5.0,0,False
10673,1976,PhD,Married,"$68,397.00 ",0,1,2013-11-17,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,SA,49,1416,4365,143.4,21,67.42857142857143,1,False
8799,1984,PhD,Married,"$38,175.00 ",1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,SP,41,153,4420,145.2,11,13.909090909090908,0,False
67,1972,Master,Single,"$46,423.00 ",1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,SP,53,92,4425,145.4,9,10.222222222222221,0,False
9923,1972,Master,Single,"$46,423.00 ",1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,SP,53,92,4425,145.4,9,10.222222222222221,0,False
2814,1976,Master,Together,"$30,560.00 ",1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,SA,49,31,4508,148.1,5,6.2,0,False
2711,1976,Master,Together,"$30,560.00 ",1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,CA,49,31,4508,148.1,5,6.2,0,False
4320,1979,Graduation,Single,"$60,152.00 ",0,1,2013-03-28,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,0,SP,46,943,4599,151.1,23,41.0,1,False
10451,1965,Graduation,Together,"$29,672.00 ",1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,SA,60,25,4615,151.6,4,6.25,0,False
4198,1965,Graduation,Together,"$29,672.00 ",1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,SP,60,25,4615,151.6,4,6.25,0,False
10814,1947,Graduation,Together,"$70,321.00 ",0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,1,0,SP,78,1376,4670,153.4,25,55.04,1,False
944,1962,Graduation,Married,"$56,181.00 ",0,1,2013-01-08,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,SP,63,393,4678,153.7,14,28.071428571428573,0,False
8151,1990,Basic,Married,"$24,279.00 ",0,0,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0,SP,35,263,4688,154.0,9,29.22222222222222,1,False
6184,1969,PhD,Married,"$68,462.00 ",0,0,2012-12-12,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,SP,56,1670,4705,154.6,15,111.33333333333333,0,False
3498,1976,PhD,Married,"$55,424.00 ",0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,1,0,SP,49,877,4722,155.1,25,35.08,1,False
2870,1973,Graduation,Married,"$49,094.00 ",0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,SP,52,502,4787,157.3,20,25.1,1,False
7342,1961,2n Cycle,Widow,"$59,184.00 ",0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,SP,64,1072,4799,157.7,27,39.7037037037037,1,False
1911,1987,Graduation,Together,"$67,430.00 ",0,0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,GER,38,1364,4803,157.8,29,47.03448275862069,1,False
10862,1960,Master,Married,"$30,522.00 ",0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,SP,65,326,4822,158.4,17,19.176470588235293,0,False
2546,1977,2n Cycle,Single,"$31,878.00 ",0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,SP,48,70,4148,136.3,6,11.666666666666666,0,False
3005,1992,Graduation,Single,"$83,528.00 ",0,0,2014-05-01,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,1,0,SP,33,1650,4200,138.0,23,71.73913043478261,1,False
8318,1979,Graduation,Together,"$90,300.00 ",0,0,2014-01-03,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,SP,46,1738,4318,141.9,19,91.47368421052632,1,False
2930,1978,Master,Single,"$68,092.00 ",0,0,2013-12-16,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,SA,47,1281,4336,142.4,20,64.05,0,False
8216,1972,Master,Married,"$53,761.00 ",1,1,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,AUS,53,325,4402,144.6,17,19.11764705882353,1,False
1212,1973,Graduation,Married,"$52,845.00 ",1,0,2013-08-13,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0,SP,52,936,4461,146.6,25,37.44,1,False
2541,1976,Graduation,Married,"$24,027.00 ",1,0,2013-06-09,7,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0,0,SP,49,48,4526,148.7,7,6.857142857142857,0,False
10659,1979,2n Cycle,Together,"$7,500.00 ",1,0,2013-05-07,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,0,IND,46,53,4559,149.8,11,4.818181818181818,0,False
10905,1955,Graduation,Together,"$42,586.00 ",1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,0,SP,70,252,4749,156.0,16,15.75,0,False
8910,1955,Graduation,Together,"$42,586.00 ",1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,0,SP,70,252,4749,156.0,16,15.75,0,False
7349,1973,Basic,Together,"$9,722.00 ",1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,1,0,SP,52,103,4776,156.9,11,9.363636363636363,0,False
7872,1975,PhD,Married,"$86,836.00 ",0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,1,0,SP,50,557,4796,157.6,23,24.217391304347824,1,False
4290,1972,Graduation,Married,"$30,467.00 ",1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,CA,53,24,4243,139.4,4,6.0,0,False
7408,1952,PhD,Married,"$54,549.00 ",0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0,SA,73,233,4259,139.9,12,19.416666666666668,0,False
9986,1982,Graduation,Together,"$19,444.00 ",1,0,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,1,0,SA,43,54,4268,140.2,10,5.4,0,False
8235,1956,Master,Together,"$69,245.00 ",0,1,2014-01-24,8,428,30,214,80,30,61,2,6,5,10,3,0,0,0,0,0,0,0,SA,69,843,4297,141.2,23,36.65217391304348,1,False
10949,1963,PhD,Divorced,"$72,968.00 ",0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,1,0,SP,62,1958,4336,142.4,19,103.05263157894737,0,False
7284,1953,Graduation,Married,"$48,686.00 ",1,2,2013-12-04,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,72,20,4348,142.8,4,5.0,0,False
9529,1990,Graduation,Married,"$73,687.00 ",0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,1,0,SA,35,1627,4354,143.0,22,73.95454545454545,1,False
9930,1944,PhD,Single,"$82,716.00 ",0,0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,CA,81,1167,4377,143.8,28,41.67857142857143,0,False
10270,1981,2n Cycle,Married,"$35,523.00 ",1,0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,GER,44,66,4410,144.9,8,8.25,0,False
760,1975,PhD,Divorced,"$60,554.00 ",1,0,2013-08-09,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,SA,50,811,4465,146.7,23,35.26086956521739,0,False
5519,1956,Graduation,Together,"$64,090.00 ",0,1,2013-08-07,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,1,0,SA,69,797,4467,146.7,20,39.85,1,False
232,1965,Graduation,Single,"$61,559.00 ",0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,SP,60,530,4488,147.4,17,31.176470588235293,0,False
3009,1962,PhD,Widow,"$71,670.00 ",0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,1,0,SP,63,1766,4496,147.7,15,117.73333333333333,1,False
6518,1951,PhD,Widow,"$67,680.00 ",0,1,2013-06-11,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,0,AUS,74,606,4524,148.6,19,31.894736842105264,0,False
10669,1981,Graduation,Married,"$54,386.00 ",0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,SP,44,470,4549,149.4,17,27.647058823529413,0,False
5682,1953,PhD,Single,"$64,108.00 ",0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,AUS,72,1099,4604,151.2,30,36.63333333333333,0,False
1570,1951,PhD,Together,"$69,702.00 ",0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,SP,74,1039,4636,152.3,26,39.96153846153846,1,False
1497,1952,Graduation,Single,"$47,958.00 ",0,1,2013-01-19,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,SA,73,407,4667,153.3,16,25.4375,0,False
9723,1960,Graduation,Married,"$67,716.00 ",0,1,2013-01-10,8,530,142,217,62,9,56,4,7,4,13,5,0,1,0,0,0,0,0,CA,65,1016,4676,153.6,28,36.285714285714285,1,False
7261,1971,Graduation,Together,"$34,600.00 ",1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,SP,54,318,4685,153.9,17,18.705882352941178,0,False
2452,1971,Graduation,Together,"$34,600.00 ",1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,SP,54,318,4685,153.9,17,18.705882352941178,0,False
5621,1969,Graduation,Married,"$48,752.00 ",1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,1,0,SP,56,316,4705,154.6,17,18.58823529411765,0,False
10995,1988,2n Cycle,Married,"$15,716.00 ",1,0,2012-11-12,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,0,1,SA,37,92,4735,155.6,10,9.2,0,False
7373,1952,PhD,Divorced,"$46,610.00 ",0,2,2012-10-29,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,1,0,AUS,73,302,4749,156.0,17,17.764705882352942,0,False
5331,1977,Graduation,Married,"$74,985.00 ",0,0,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,GER,48,1869,4797,157.6,17,109.94117647058823,1,False
263,1945,PhD,Single,"$45,576.00 ",0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,1,0,SP,80,145,4173,137.1,8,18.125,0,False
4619,1945,PhD,Single,"$113,734.00 ",0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,SP,80,277,4173,137.1,27,10.25925925925926,0,False
940,1987,Graduation,Single,"$57,100.00 ",1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0,SA,38,311,4183,137.4,14,22.214285714285715,0,False
10084,1972,Graduation,Married,"$24,434.00 ",2,0,2014-05-18,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0,IND,53,50,4183,137.4,7,7.142857142857143,0,False
6019,1971,PhD,Married,"$37,126.00 ",1,0,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,1,0,SP,54,72,4232,139.0,6,12.0,0,False
1463,1958,Graduation,Single,"$45,160.00 ",1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,AUS,67,21,4233,139.1,4,5.25,0,False
6424,1977,Graduation,Together,"$33,178.00 ",1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,SP,48,49,4291,141.0,5,9.8,0,False
8233,1950,Master,Widow,"$64,866.00 ",0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,CA,75,556,4295,141.1,21,26.476190476190474,0,False
1515,1975,Master,Together,"$34,176.00 ",0,1,2014-01-22,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,CA,50,28,4299,141.2,5,5.6,0,False
10855,1968,Master,Single,"$50,014.00 ",1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,SP,57,396,4299,141.2,15,26.4,0,False
10909,1948,Graduation,Married,"$92,344.00 ",0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,AUS,77,1899,4306,141.5,20,94.95,1,False
3376,1970,Master,Divorced,"$55,282.00 ",1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,SP,55,235,4339,142.5,11,21.363636363636363,0,False
10232,1963,PhD,Divorced,"$48,799.00 ",0,1,2013-11-05,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,SP,62,331,4377,143.8,15,22.066666666666666,0,False
5547,1982,PhD,Married,"$84,169.00 ",0,0,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,SP,43,1919,4467,146.7,20,95.95,0,False
8362,1982,PhD,Married,"$84,169.00 ",0,0,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,SA,43,1919,4467,146.7,20,95.95,0,False
3524,1971,Master,Single,"$39,763.00 ",1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,1,0,SP,54,167,4470,146.8,10,16.7,0,False
10095,1975,PhD,Divorced,"$74,165.00 ",0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,CA,50,1293,4565,150.0,20,64.65,0,False
8897,1965,Graduation,Single,"$42,720.00 ",1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,1,0,GER,60,654,4572,150.2,25,26.16,1,False
466,1944,Graduation,Married,"$65,275.00 ",0,0,2013-04-03,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,SP,81,746,4593,150.9,21,35.523809523809526,0,False
11025,1961,Graduation,Married,"$36,443.00 ",1,1,2013-02-03,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,SP,64,138,4652,152.8,11,12.545454545454545,0,False
2387,1952,Master,Together,"$43,776.00 ",1,1,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,1,0,SA,73,275,4652,152.8,17,16.176470588235293,0,False
1618,1965,Graduation,Together,"$56,046.00 ",0,0,2013-01-02,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,1,0,GER,60,692,4684,153.9,21,32.95238095238095,0,False
25,1958,Graduation,Married,"$65,148.00 ",0,1,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,CA,67,1115,4731,155.4,21,53.095238095238095,1,False
3277,1955,Graduation,Divorced,"$49,431.00 ",0,1,2012-08-03,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,SP,70,365,4836,158.9,15,24.333333333333332,0,False
8566,1961,PhD,Together,"$32,583.00 ",1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,64,9,4155,136.5,4,2.25,0,False
2634,1979,Master,Single,"$16,653.00 ",1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,1,0,SP,46,69,4213,138.4,9,7.666666666666667,0,False
8036,1971,2n Cycle,Together,"$26,850.00 ",1,1,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,SP,54,63,4213,138.4,11,5.7272727272727275,0,False
8159,1968,Graduation,Married,"$51,287.00 ",1,1,2014-04-01,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,SP,57,182,4230,139.0,11,16.545454545454547,0,False
7628,1973,2n Cycle,Married,"$43,050.00 ",1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,SP,52,76,4244,139.4,8,9.5,0,False
9597,1969,Graduation,Married,"$73,448.00 ",0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,CA,56,725,4280,140.6,19,38.1578947368421,1,False
1384,1992,Basic,Married,"$17,256.00 ",1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,US,33,62,4359,143.2,7,8.857142857142858,0,True
10150,1961,Graduation,Single,"$86,429.00 ",0,0,2013-11-21,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,1,0,SA,64,1449,4361,143.3,18,80.5,0,False
3885,1983,PhD,Married,"$33,569.00 ",1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,1,0,SP,42,63,4397,144.4,5,12.6,0,False
11003,1980,2n Cycle,Together,"$25,130.00 ",1,0,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,CA,45,50,4411,144.9,7,7.142857142857143,0,False
8026,1952,Graduation,Married,"$62,998.00 ",0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,CA,73,463,4413,145.0,19,24.36842105263158,1,False
577,1976,2n Cycle,Together,"$26,907.00 ",1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,SP,49,22,4454,146.3,6,3.6666666666666665,0,False
8702,1976,2n Cycle,Together,"$26,907.00 ",1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,AUS,49,22,4454,146.3,6,3.6666666666666665,0,False
5429,1948,PhD,Married,"$45,579.00 ",0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,SP,77,183,4454,146.3,10,18.3,0,False
977,1957,Graduation,Together,"$47,320.00 ",0,1,2013-08-01,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,CA,68,414,4473,146.9,20,20.7,0,False
2793,1976,PhD,Divorced,"$70,179.00 ",0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,SA,49,1034,4484,147.3,26,39.76923076923077,1,False
1071,1976,PhD,Divorced,"$70,179.00 ",0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,US,49,1034,4484,147.3,26,39.76923076923077,1,True
5074,1986,Master,Married,"$28,072.00 ",1,0,2013-07-08,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,CA,39,47,4497,147.7,5,9.4,0,False
2632,1954,Graduation,Married,"$50,501.00 ",1,1,2013-06-18,10,297,0,38,13,0,152,7,5,4,4,6,1,0,0,0,0,1,0,IND,71,500,4517,148.4,20,25.0,1,False
6404,1969,Graduation,Together,"$58,917.00 ",1,2,2013-03-24,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,SA,56,282,4603,151.2,16,17.625,0,False
10240,1949,Graduation,Together,"$69,372.00 ",0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,1,0,CA,76,1381,4636,152.3,21,65.76190476190476,0,False
2521,1971,Master,Married,"$35,178.00 ",1,0,2013-01-10,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,SP,54,59,4676,153.6,5,11.8,0,False
4301,1971,Master,Married,"$35,178.00 ",1,0,2013-01-10,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,AUS,54,59,4676,153.6,5,11.8,0,False
7381,1968,Graduation,Divorced,"$75,693.00 ",0,0,2012-12-06,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,1,0,SP,57,1442,4711,154.8,22,65.54545454545455,0,False
2407,1982,Graduation,Married,"$69,109.00 ",0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,US,43,1555,4738,155.7,20,77.75,1,True
9064,1982,Graduation,Married,"$69,109.00 ",0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,SP,43,1555,4738,155.7,20,77.75,1,False
5067,1994,Graduation,Together,"$80,134.00 ",0,0,2014-02-14,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,SP,31,1378,4276,140.5,21,65.61904761904762,0,False
10281,1970,Graduation,Divorced,"$64,713.00 ",1,0,2014-02-07,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,1,0,AUS,55,602,4283,140.7,19,31.68421052631579,0,False
11191,1986,Graduation,Divorced,"$41,411.00 ",0,0,2013-12-07,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,SP,39,139,4345,142.7,8,17.375,0,False
1994,1983,Graduation,Married,,1,0,2013-11-15,11,5,5,6,0,2,1,1,1,0,2,7,0,0,0,0,0,0,0,US,42,19,4367,143.5,4,4.75,0,True
2552,1955,PhD,Single,"$55,521.00 ",1,2,2013-10-22,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,1,0,SP,70,446,4391,144.3,24,18.583333333333332,0,False
6720,1968,Master,Together,"$43,795.00 ",0,1,2013-10-16,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,1,0,SP,57,492,4397,144.4,17,28.941176470588236,1,False
4557,1970,Graduation,Together,"$22,070.00 ",1,0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,SA,55,67,4409,144.8,8,8.375,0,False
1183,1949,Master,Married,"$36,408.00 ",1,1,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,GER,76,22,4422,145.3,4,5.5,0,False
4186,1950,Graduation,Together,"$34,026.00 ",1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,CA,75,76,4469,146.8,9,8.444444444444445,0,False
1419,1950,Graduation,Together,"$34,026.00 ",1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,SP,75,76,4469,146.8,9,8.444444444444445,0,False
967,1976,Graduation,Married,"$46,049.00 ",1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,1,0,SP,49,515,4484,147.3,26,19.807692307692307,0,False
1048,1972,Master,Married,"$35,641.00 ",1,0,2013-07-14,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,1,0,SA,53,178,4491,147.5,10,17.8,0,False
9262,1984,2n Cycle,Together,"$32,414.00 ",0,0,2013-07-04,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,SA,41,52,4501,147.9,5,10.4,0,False
3427,1955,PhD,Married,"$59,821.00 ",0,1,2013-04-12,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,SA,70,734,4584,150.6,26,28.23076923076923,0,False
